loc_rowid,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_dens,st_dist,gaia_dist,st_optmag,gaia_gmag,st_teff,st_mass,st_rad,pl_rvamp,pl_eqt,pl_bmasse,pl_rade,pl_trandep,pl_trandur,pl_mnum,st_radv,st_logg,st_lum,st_dens,st_metfe,st_age,st_vsini
3115,5,10.19854500,0.081000,,,,588.47,588.47,15.791,15.781,4503.00,,0.62,,,,1.590,,0.0905000,0,,4.68,,,,,
3116,1,8.60010411,,,,,563.00,540.21,14.486,14.472,5322.00,0.87,0.83,,,,4.420,,0.1677130,0,-13.78,4.55,,,-0.020,4.680,4.1000
3117,1,12.37646610,,,,,312.00,313.99,14.897,14.860,4286.00,0.65,0.63,,,,2.730,,0.1147250,0,,4.66,,,-0.090,3.800,
3118,1,5.26341577,,,,,834.00,864.68,14.279,14.262,5863.00,1.03,1.04,,,,3.950,,0.0907420,0,,4.42,,,0.010,3.890,
3119,2,4.03046804,,,,,725.00,743.92,14.924,14.957,5266.00,0.92,0.85,,,,4.630,,0.1167330,0,,4.55,,,0.210,2.880,
3120,2,328.23995460,,,,,725.00,743.92,14.924,14.957,5266.00,0.92,0.85,,,,11.200,,0.5052960,0,,4.55,,,0.210,2.880,
3121,1,1.90220856,,,,,642.00,704.49,14.313,14.296,5447.00,0.93,0.92,,,,4.290,,0.0919888,0,,4.49,,,0.140,5.620,
3122,1,16.21775407,,,,,772.00,1001.07,14.200,14.161,5894.00,1.03,1.04,,,,2.830,,0.2054000,0,,4.42,,,0.000,3.890,
3123,1,11.72292176,,,,,729.00,687.88,14.112,14.125,5740.00,1.00,0.98,,,,2.240,,0.1739600,0,,4.46,,,0.030,4.170,
3124,1,3.70598955,,,,,1126.00,2228.61,14.641,14.639,6068.00,1.11,1.16,,,,2.670,,0.2126630,0,,4.35,,,0.020,3.240,
3125,1,29.00790538,,,,,652.00,674.64,14.805,14.954,5242.00,0.85,0.81,,,,2.370,,0.2010790,0,,4.56,,,-0.060,4.470,
3126,1,17.58752333,,,,,793.00,794.17,14.743,14.742,5630.00,0.96,0.95,,,,3.610,,0.1825880,0,,4.47,,,0.030,4.370,
3127,3,10.50160000,0.102800,,,0.44200,936.96,936.96,12.440,12.430,4840.00,1.32,4.23,,,22.10000,6.510,,,0,-54.30,3.31,,0.0246,0.200,3.500,
3128,3,21.40239000,0.165200,,,1.06000,936.96,936.96,12.440,12.430,4840.00,1.32,4.23,,,181.00000,9.800,,,0,-54.30,3.31,,0.0246,0.200,3.500,
3129,3,1002.00000000,2.160000,0.200000,,,936.96,936.96,12.440,12.430,4840.00,1.32,4.23,95.210,,1784.00000,,,,0,-54.30,3.31,,0.0246,0.200,3.500,
3130,1,18.47764449,,,,,88.00,109.65,14.708,14.751,3556.00,0.34,0.33,,,,1.720,,0.0782380,0,,4.94,,,-0.390,4.070,
3131,2,58.36204950,,,,,667.00,632.57,14.361,14.332,5646.00,0.96,0.94,,,,6.960,,0.2619120,0,,4.48,,,0.020,4.270,
3132,2,5.35016198,,,,,667.00,632.57,14.361,14.332,5646.00,0.96,0.94,,,,2.680,,0.0934600,0,,4.48,,,0.020,4.270,
3133,1,18.00931444,,,,,822.00,1021.74,14.794,14.743,5575.00,0.93,0.90,,,,5.210,,0.2071380,0,,4.50,,,-0.040,4.570,
3134,1,22.18432708,,,,,557.00,574.48,14.767,14.739,5066.00,0.80,0.77,,,,3.090,,0.1273460,0,,4.58,,,-0.080,5.370,
3135,1,3.75083228,,,,,830.00,884.83,14.749,14.719,5626.00,0.95,0.92,,,,4.630,,0.0816304,0,,4.49,,,-0.010,4.270,
3136,1,4.24374723,,,,,1041.00,,15.000,,5735.00,0.98,0.95,,,,3.640,,0.1403300,0,,4.47,,,-0.020,4.070,
3137,1,18.42794624,,,,,628.00,573.48,14.958,14.964,5132.00,0.83,0.79,,,,2.150,,0.1195920,0,,4.57,,,-0.010,4.570,
3138,1,16.54297375,,,,,568.00,567.90,14.687,14.669,5148.00,0.84,0.79,,,,2.250,,0.1613540,0,-16.46,4.57,,,0.000,4.680,7.2000
3139,1,11.02347475,,,,,126.00,131.14,14.273,14.251,3768.00,0.55,0.53,,,,2.260,,0.0592100,0,,4.73,,,0.110,5.890,
3140,1,34.18890521,,,,,645.00,650.24,14.106,14.082,5616.00,0.95,0.93,,,,3.160,,0.2216000,0,,4.48,,,0.010,4.900,
3141,2,5.72931960,,,,,656.23,656.23,14.809,14.774,5145.00,0.83,0.73,,,5994.02000,2.190,,0.0466000,0,,4.63,,,,,
3142,2,11.60925670,,,,,656.23,656.23,14.809,14.774,5145.00,0.83,0.73,,,2208.83000,1.550,,0.0711000,0,,4.63,,,,,
3143,1,4.30166200,,,,,642.00,577.60,14.332,14.329,5496.00,0.93,0.90,,,,2.450,,0.0862460,0,,4.50,,,0.060,5.010,
3144,1,4.79859939,,,,,756.00,739.24,14.675,14.654,5527.00,0.93,0.90,,,,2.640,,0.1249120,0,,4.51,,,0.010,4.680,
3145,1,17.20523483,,,,,532.00,512.10,14.472,14.485,5212.00,0.83,0.79,,,,2.580,,0.1508790,0,,4.57,,,-0.100,4.680,
3146,1,22.18329658,,,,,758.00,788.98,14.118,14.136,5746.00,0.99,1.02,,,,2.790,,0.2108580,0,,4.41,,,0.020,5.890,
3147,1,7.65880414,,,,,747.00,696.58,14.528,14.539,5612.00,0.95,0.91,,,,2.390,,0.1274000,0,,4.50,,,-0.010,4.170,
3148,1,9.37891944,,,,,852.00,875.39,14.720,14.712,5710.00,0.97,0.95,,,,2.390,,0.1376830,0,,4.47,,,0.000,3.980,
3149,1,29.91136794,,,,,698.00,628.46,14.424,14.382,5672.00,0.99,0.97,,,,3.270,,0.2848300,0,,4.46,,,0.090,4.470,
3150,1,25.69578251,,,,,549.00,532.15,14.885,14.937,4984.00,0.78,0.73,,,,2.550,,0.1637040,0,,4.61,,,-0.140,3.800,
3151,1,1.61688370,,,,,568.00,549.94,14.411,14.411,5334.00,0.87,0.83,,,,2.000,,0.0660210,0,,4.54,,,-0.030,4.680,
3152,1,9.66857723,,,,,663.00,538.98,14.272,14.246,5636.00,0.99,0.96,,,,2.000,,0.0987870,0,,4.47,,,0.130,4.070,
3153,3,10.21849540,,,,,996.32,996.32,14.820,14.866,6099.00,,1.13,,,441.77000,2.780,,0.1832000,0,,4.37,,,,,
3154,3,15.57415680,,,,,996.32,996.32,14.820,14.866,6099.00,,1.13,,,696.02000,2.860,,0.2126000,0,,4.37,,,,,
3155,3,40.10137100,0.236000,,,,996.32,996.32,14.820,14.866,6099.00,,1.13,,,,2.940,,0.2268000,0,,4.37,,,,,
3156,1,8.22241966,,,,,333.00,326.94,15.000,14.950,4298.00,0.67,0.64,,,,2.570,,0.1126870,0,,4.66,,,-0.060,3.470,
3157,1,40.60698210,,,,,833.00,717.99,14.560,14.530,5772.00,1.00,1.00,,,,2.630,,0.2382900,0,,4.44,,,0.030,4.070,
3158,1,18.49235668,,,,,751.00,624.05,14.915,14.913,5564.00,0.93,0.91,,,,3.680,,0.1470710,0,,4.49,,,0.010,4.470,
3159,1,6.51002530,,,,,805.00,889.44,14.825,14.798,5523.00,0.94,0.91,,,,2.280,,0.1387580,0,,4.50,,,0.070,4.470,
3160,1,35.18103040,,,,,1445.00,1953.89,14.856,14.814,6195.00,1.17,1.24,,,,4.210,,0.3072100,0,,4.31,,,0.020,2.880,
3161,1,2.75235975,,,,,604.00,595.22,14.034,14.017,5593.00,0.96,0.93,,,,2.830,,0.0881420,0,,4.49,,,0.030,3.630,
3162,1,2.10472218,,,,,707.00,707.79,14.427,14.412,5575.00,0.94,0.92,,,,2.790,,0.0732290,0,,4.50,,,0.000,4.170,
3163,1,10.94027841,,,,,852.00,806.12,14.909,14.866,5549.00,0.92,0.89,,,,2.230,,0.0952830,0,,4.51,,,-0.050,4.790,
3164,1,4.22162536,,,,,972.00,1253.00,14.708,14.681,5835.00,1.01,1.00,,,,2.630,,0.1206630,0,,4.44,,,0.000,4.070,
3165,1,16.54964934,,,,,643.00,623.77,14.680,14.661,5296.00,0.88,0.83,,,,2.270,,0.1668460,0,-18.91,4.55,,,0.010,4.470,3.9000
3166,2,11.86817070,,,,,1203.57,1203.57,14.307,14.279,6074.00,1.04,0.94,,,651.52000,1.100,,0.2490000,0,,4.51,,,,,
3167,2,17.98012350,,,,,1203.57,1203.57,14.307,14.279,6074.00,1.04,0.94,,,435.41000,1.980,,0.1719000,0,,4.51,,,,,
3168,1,5.85296257,,,,,986.00,1482.26,14.434,14.417,6000.00,1.10,1.15,,,,4.020,,0.1916790,0,,4.35,,,0.070,3.550,
3169,1,81.16942990,,,,,793.00,803.26,14.499,14.461,5677.00,0.97,0.94,,,,3.390,,0.3212100,0,,4.48,,,0.010,4.170,
3170,1,2.82019241,,,,,1034.00,1192.70,14.665,14.628,5913.00,1.04,1.04,,,,2.390,,0.1044870,0,,4.42,,,-0.030,3.890,
3171,1,21.21708973,,,,,1016.00,1001.74,14.560,14.499,5967.00,1.08,1.10,,,,2.870,,0.2235130,0,,4.39,,,0.040,3.630,
3172,1,13.64618192,,,,,742.00,786.49,14.748,14.756,5485.00,0.91,0.87,,,,2.180,,0.1405800,0,,4.52,,,-0.030,4.270,
3173,1,25.30292332,,,,,639.00,655.10,14.773,14.763,5247.00,0.87,0.83,,,,3.810,,0.1883500,0,,4.54,,,0.080,4.900,
3174,1,21.30022655,,,,,1083.00,1054.79,14.020,14.014,6267.00,1.21,1.32,,,,3.460,,0.1703420,0,,4.27,,,0.030,2.690,
3175,1,13.02365861,,,,,660.00,676.23,14.070,14.018,5683.00,0.97,0.95,,,,2.370,,0.1654750,0,,4.47,,,-0.010,4.270,
3176,1,3.70175428,,,,,686.00,694.54,14.759,14.721,5307.00,0.87,0.86,,,,1.500,,0.1094250,0,,4.51,,,0.020,7.590,
3177,1,15.65562652,,,,,627.00,567.59,14.970,14.948,5127.00,0.83,0.79,,,,2.840,,0.1711460,0,,4.57,,,-0.020,5.010,
3178,1,3.23469960,0.048520,,88.930,0.40000,597.14,597.14,13.303,13.171,5647.00,1.21,1.39,80.900,1460,212.31044,14.617,,,0,-49.14,4.24,,,0.340,,3.0000
3179,3,7.13340000,,,,4.62000,1056.17,1056.17,13.959,13.913,5905.00,1.04,1.26,,,4.19000,1.710,,,0,,,,,-0.090,,
3180,3,8.91870000,,,,3.06000,1056.17,1056.17,13.959,13.913,5905.00,1.04,1.26,,,3.85000,1.900,,,0,,,,,-0.090,,
3181,3,11.89810000,,,,2.91000,1056.17,1056.17,13.959,13.913,5905.00,1.04,1.26,,,4.16000,1.990,,,0,,,,,-0.090,,
3182,1,23.67517607,,,,,624.00,630.94,14.721,14.701,5279.00,0.84,0.81,,,,2.900,,0.1921700,0,,4.56,,,-0.090,4.570,
3183,1,5.37886844,,,,,429.00,419.85,14.005,14.001,5160.00,0.85,0.79,,,,1.900,,0.1131420,0,-28.04,4.57,,,-0.020,4.070,0.9000
3184,1,15.28469497,,,,,971.00,1198.74,14.519,14.478,6062.00,1.08,1.13,,,,2.090,,0.2458700,0,,4.37,,,-0.020,3.160,
3185,3,21.05358596,,,,,967.00,1605.42,14.854,14.816,5808.00,1.01,1.01,,,,2.650,,0.3006000,0,,4.43,,,0.030,4.370,
3186,3,127.90757740,,,,,967.00,1605.42,14.854,14.816,5808.00,1.01,1.01,,,,6.500,,0.5624200,0,,4.43,,,0.030,4.370,
3187,3,6.21712920,,,,,967.00,1605.42,14.854,14.816,5808.00,1.01,1.01,,,,1.320,,0.1542100,0,,4.43,,,0.030,4.370,
3188,1,25.85501786,,,,,981.00,1057.48,14.718,14.680,5890.00,1.02,1.03,,,,2.590,,0.1635960,0,,4.42,,,-0.020,3.720,
3189,2,3.38353807,,,,,570.00,565.64,14.140,14.136,5462.00,0.91,0.88,,,,1.440,,0.0598540,0,,4.52,,,0.020,4.470,
3190,2,2.35895152,,,,,570.00,565.64,14.140,14.136,5462.00,0.91,0.88,,,,0.860,,0.0680400,0,,4.52,,,0.020,4.470,
3191,1,24.31575992,,,,,1208.00,1258.34,14.686,14.664,6161.00,1.13,1.22,,,,3.310,,0.1724290,0,,4.32,,,0.010,2.880,
3192,1,0.63816320,,,,,500.00,526.97,14.405,14.375,5196.00,0.84,0.80,,,,0.870,,0.0493290,0,,4.56,,,-0.020,4.900,
3193,1,6.41251504,,,,,926.00,972.99,14.684,14.657,5820.00,1.00,1.01,,,,3.640,,0.2211960,0,,4.43,,,-0.020,3.800,
3194,1,6.52121067,,,,,1143.00,1099.09,14.856,14.804,5971.00,1.09,1.14,,,,3.350,,0.1170460,0,,4.36,,,0.060,3.720,
3195,1,59.87756000,,0.250000,89.800,,338.24,338.24,14.995,15.043,4017.00,0.64,0.62,,273,,2.150,,0.2019000,0,,,,,0.030,1.000,
3196,2,6.99692655,,,,,1113.00,866.68,14.807,14.770,5943.00,1.10,1.13,,,,4.190,,0.1140710,0,,4.37,,,0.120,3.550,
3197,2,151.86392000,,,,,1113.00,866.68,14.807,14.770,5943.00,1.10,1.13,,,,3.300,,0.3592500,0,,4.37,,,0.120,3.550,
3198,1,2.43703330,,,,,906.00,1454.05,14.573,14.572,5761.00,1.01,1.01,,,,1.650,,0.1333700,0,,4.43,,,0.060,4.470,
3199,1,3.72215641,,,,,932.00,1507.89,14.911,14.910,5693.00,0.98,0.96,,,,2.840,,0.0829630,0,,4.46,,,0.040,4.470,
3200,1,15.77979614,,,,,864.00,883.36,14.608,14.589,5723.00,0.98,0.96,,,,2.290,,0.1680580,0,,4.47,,,-0.010,4.270,
3201,1,14.03491514,,,,,571.00,536.09,14.574,14.544,5268.00,0.85,0.81,,,,2.390,,0.1491460,0,,4.55,,,-0.070,4.790,
3202,1,10.35584657,,,,,330.00,1645.13,14.337,14.349,4655.00,0.73,0.69,,,,1.740,,0.1171710,0,,4.62,,,-0.070,3.720,
3203,2,9.99761851,,,,,1019.00,971.69,14.957,14.947,5753.00,0.98,0.97,,,,2.430,,0.1351210,0,,4.46,,,-0.020,3.890,
3204,2,90.41135560,,,,,1019.00,971.69,14.957,14.947,5753.00,0.98,0.97,,,,3.410,,0.2717900,0,,4.46,,,-0.020,3.890,
3205,1,1.68269615,,,,,150.00,174.22,14.818,14.828,3712.00,0.51,0.48,,,,1.320,,0.0575000,0,,4.77,,,-0.070,3.980,
3206,1,3.59576964,,,,,1115.00,1266.39,14.827,14.804,5860.00,1.05,1.08,,,,2.600,,0.1385380,0,,4.39,,,0.080,4.270,
3207,2,5.40427220,,,,,1111.00,924.54,14.697,14.670,5980.00,1.09,1.11,,,,3.160,,0.1031170,0,,4.38,,,0.050,3.470,
3208,2,1.20846503,,,,,1111.00,924.54,14.697,14.670,5980.00,1.09,1.11,,,,1.690,,0.0629370,0,,4.38,,,0.050,3.470,
3209,5,5.71493200,0.055300,,89.200,,368.00,303.51,13.725,13.720,4925.00,0.69,0.64,,750,9.00000,1.310,0.043000,0.0963000,0,,4.68,-0.678,3.8000,-0.370,7.000,0.4000
3210,5,12.44170000,0.092900,,89.700,,368.00,303.51,13.725,13.720,4925.00,0.69,0.64,,578,4.00000,0.540,0.007000,0.1258000,0,,4.68,-0.678,3.8000,-0.370,7.000,0.4000
3211,5,18.16406000,0.120000,,89.700,,368.00,303.51,13.725,13.720,4925.00,0.69,0.64,,510,14.00000,1.950,0.092000,0.1238000,0,,4.68,-0.678,3.8000,-0.370,7.000,0.4000
3212,5,122.38740000,0.427000,,89.980,,368.00,303.51,13.725,13.720,4925.00,0.69,0.64,,270,36.00000,1.610,0.070000,0.2883000,0,,4.68,-0.678,3.8000,-0.370,7.000,0.4000
3213,5,267.29100000,0.718000,,89.900,,368.00,303.51,13.725,13.720,4925.00,0.69,0.64,,208,35.00000,1.410,0.042000,0.3108000,0,,4.68,-0.678,3.8000,-0.370,7.000,0.4000
3214,1,12.91375431,,,,,1241.00,1410.15,14.647,14.638,6155.00,1.15,1.22,,,,3.320,,0.2517500,0,,4.33,,,0.030,3.020,
3215,1,2.62811375,,,,,389.00,1010.16,14.915,14.896,4521.00,0.72,0.68,,,,2.300,,0.0772830,0,,4.63,,,-0.020,3.630,
3216,1,14.28226676,,,,,259.00,287.12,14.672,14.652,4201.00,0.64,0.61,,,,2.130,,0.1141580,0,,4.67,,,-0.090,3.470,
3217,1,9.07097734,,,,,811.00,753.39,14.959,14.963,5443.00,0.90,0.86,,,,3.010,,0.1128540,0,,4.53,,,-0.030,4.470,
3218,1,14.58649607,,,,,731.00,764.47,13.490,13.457,6117.00,1.10,1.18,,,,2.310,,0.1683040,0,,4.33,,,-0.060,3.720,
3219,2,7.75192492,,,,,502.00,777.68,13.307,13.264,5789.00,1.04,0.96,,,,1.990,,0.1452040,0,,4.49,,,0.100,1.510,
3220,2,4.16536510,,,,,502.00,777.68,13.307,13.264,5789.00,1.04,0.96,,,,1.050,,0.1370630,0,,4.49,,,0.100,1.510,
3221,1,14.48585199,,,,,690.00,647.49,13.946,13.943,5813.00,1.01,1.05,,,,2.290,,0.1130960,0,,4.40,,,0.010,5.370,
3222,1,40.69944430,,,,,1143.00,1012.87,13.949,13.949,6424.00,1.30,1.49,,,,3.730,,0.3003300,0,,4.21,,,0.050,2.240,
3223,1,15.45805670,,,,,579.00,921.65,13.398,13.056,5721.00,1.00,1.28,,,,8.400,,0.3665029,0,,4.22,,,0.040,8.710,
3224,1,7.23858540,,,,,383.00,376.09,13.359,13.358,5444.00,0.93,0.84,,,,1.380,,0.1294540,0,,4.55,,,0.010,1.910,
3225,1,9.43415050,0.080000,0.450000,87.806,3.00000,200.00,195.12,12.020,11.535,5576.00,0.98,0.90,,,120.00000,6.110,,0.1210000,0,-21.72,4.52,-0.157,1.8950,0.050,0.210,5.6000
3226,1,161.47439370,,,,,657.00,860.48,13.871,13.852,5829.00,1.02,1.04,,,,3.180,,0.4415800,0,,4.42,,,0.030,4.470,
3227,1,17.97979059,,,,,843.00,778.92,13.500,13.493,6185.00,1.24,1.33,,,,2.900,,0.2334210,0,,4.28,,,0.230,2.510,
3228,1,30.99660733,,,,,349.00,,13.332,,5322.00,0.91,0.84,,,,2.210,,0.1164960,0,,4.55,,,0.110,3.020,
3229,1,8.50340718,,,,,634.00,,13.716,,5899.00,1.02,1.15,,,,1.630,,0.1181080,0,,4.32,,,-0.050,6.030,
3230,1,5.16950177,,,,,757.00,911.29,13.550,13.492,6075.00,1.03,1.24,,,,1.890,,0.1877900,0,,4.26,,,-0.180,5.370,
3231,1,23.44971004,,,,,826.00,1179.69,13.310,13.264,6174.00,1.33,1.51,,,,2.640,,0.3605210,0,,4.20,,,0.410,2.340,
3232,1,16.08066115,,,,,341.00,,13.653,,5203.00,0.85,0.80,,,,4.450,,0.1196120,0,,4.56,,,-0.020,5.010,
3233,1,23.20584623,,,,,1575.00,804.26,13.413,13.329,6096.00,1.64,2.56,,,,4.750,,0.1791580,0,,3.84,,,0.380,2.190,
3234,1,6.07972888,,,,,426.00,1020.33,13.532,13.519,5382.00,0.88,0.93,,,,1.830,,0.3059620,0,-57.02,4.43,,,0.040,11.750,
3235,1,10.21420496,,,,,680.00,871.54,13.336,13.269,5896.00,1.14,1.29,,,,2.380,,0.2439920,0,,4.27,,,0.230,4.370,
3236,1,22.24813967,,,,,538.00,566.89,13.721,13.687,5653.00,1.01,0.94,,,,2.560,,0.1648540,0,,4.50,,,0.150,2.090,
3237,1,9.48961571,,,,,673.00,997.69,13.774,13.763,5713.00,1.02,1.13,,,,1.850,,0.1470080,0,,4.33,,,0.150,7.080,
3238,1,4.41745855,,,,,1022.00,799.57,13.343,13.295,6570.00,1.40,1.66,,,,2.900,,0.1231790,0,,4.14,,,0.060,1.950,
3239,1,16.33889626,,,,,1029.00,1097.15,13.781,13.769,4908.00,1.00,2.52,,,,10.160,,0.3898960,0,,3.64,,,0.130,12.020,
3240,1,3.17391710,,,,,1413.00,1369.17,13.949,13.960,6747.00,1.49,1.81,,,,3.150,,0.1461080,0,,4.09,,,0.080,1.620,
3241,1,3.27582262,,,,,901.00,1214.61,13.992,14.031,6170.00,1.13,1.21,,,,2.100,,0.1238380,0,,4.33,,,-0.010,2.950,
3242,1,15.87364565,,,,,513.00,457.76,13.766,13.765,5634.00,0.93,0.91,,,,1.990,,0.1505170,0,,4.49,,,-0.070,4.570,
3243,1,16.22546490,,,,,789.00,1123.04,13.965,13.935,6020.00,1.03,1.07,,,,1.170,,0.2705400,0,,4.39,,,-0.140,4.270,
3244,1,17.42117490,,,,,665.00,647.86,13.939,13.915,5741.00,1.05,0.98,,,,3.220,,0.2096790,0,,4.48,,,0.210,1.820,
3245,1,29.90722674,,,,,525.00,521.46,13.437,13.394,5871.00,0.97,0.94,,,,2.260,,0.2005000,0,,4.48,,,-0.170,2.950,
3246,4,2.15491000,0.035000,,,,306.39,306.39,11.018,10.966,6211.00,1.25,1.41,,,,1.420,0.008500,0.1282000,0,-16.72,4.23,,0.6210,0.170,2.900,10.4000
3247,4,5.85994400,0.068000,,,,306.39,306.39,11.018,10.966,6211.00,1.25,1.41,,,,2.580,0.028200,0.1637000,0,-16.72,4.23,,0.6210,0.170,2.900,10.4000
3248,4,8.13123000,0.084000,,,,306.39,306.39,11.018,10.966,6211.00,1.25,1.41,,,,1.520,0.009800,0.1708000,0,-16.72,4.23,,0.6210,0.170,2.900,10.4000
3249,4,258.80000000,,0.283000,127.000,,306.39,306.39,11.018,10.966,6211.00,1.25,1.41,,,260.00000,,,,0,-16.72,4.23,,0.6210,0.170,2.900,10.4000
3250,1,3.03214559,,,,,805.00,2214.97,13.684,14.124,5849.00,1.08,1.35,,,,2.960,,0.1531830,0,,4.21,,,0.130,6.460,
3251,1,21.38521506,,,,,537.00,517.01,13.940,13.962,5522.00,0.92,0.87,,,,2.370,,0.1679630,0,,4.53,,,-0.040,3.550,
3252,1,4.18200253,,,,,423.00,399.10,13.393,13.435,5490.00,0.97,0.88,,,,2.490,,0.0923540,0,,4.54,,,0.170,1.480,
3253,2,14.70748976,,,,,593.00,606.06,13.387,13.346,5665.00,1.02,1.19,,,,1.950,,0.1316000,0,,4.29,,,0.230,7.760,
3254,2,0.90037648,,,,,593.00,606.06,13.387,13.346,5665.00,1.02,1.19,,,,0.780,,0.0580400,0,,4.29,,,0.230,7.760,
3255,1,13.72465129,,,,,661.00,1002.11,13.645,13.661,5865.00,1.04,1.11,,,,2.070,,0.2887330,0,,4.36,,,0.040,5.370,
3256,1,46.40633580,,,,,783.00,769.19,13.489,13.464,6170.00,1.15,1.24,,,,2.710,,0.2914210,0,,4.31,,,0.000,3.390,
3257,1,1.26025909,,,,,867.00,913.48,15.342,15.337,5281.00,0.86,0.82,,,,3.120,,0.0780920,0,,4.56,,,-0.040,4.370,
3258,1,24.54350418,,,,,1244.00,1778.77,15.344,15.319,5808.00,1.01,1.01,,,,3.520,,0.3045670,0,,4.44,,,0.030,4.170,
3259,1,1.28707676,,,,,341.00,392.71,15.488,15.491,4103.00,0.63,0.60,,,,1.630,,0.0628580,0,,4.68,,,-0.040,3.090,
3260,1,17.67179600,,,,,688.00,737.76,15.556,15.566,4870.00,0.79,0.74,,,,2.500,,0.1356420,0,,4.60,,,0.020,3.240,
3261,1,17.81581500,0.135200,,,,1107.00,1245.35,15.300,15.147,5962.00,1.04,0.97,,,,2.800,,,0,,4.48,,1.6200,-0.200,1.000,
3262,1,9.27358194,,,,,564.00,577.77,15.302,15.264,4779.00,0.75,0.71,,,,2.570,,0.1375170,0,,4.61,,,-0.070,4.570,
3263,1,6.02930132,,,,,558.00,542.96,15.784,15.800,4483.00,0.70,0.67,,,,3.070,,0.0658250,0,,4.64,,,-0.050,4.270,
3264,1,21.67697486,,,,,641.00,834.77,15.377,15.374,4897.00,0.79,0.74,,,,2.180,,0.1302630,0,,4.60,,,-0.030,3.630,
3265,1,4.99678284,,,,,1030.00,1095.49,15.861,15.869,5264.00,0.86,0.82,,,,2.600,,0.0871000,0,,4.55,,,0.030,4.570,
3266,1,2.52559332,,,,,1386.00,1253.32,15.509,15.499,5754.00,1.01,1.02,,,,2.660,,0.0661750,0,,4.43,,,0.070,4.680,
3267,1,16.01310205,,,,,651.00,623.57,15.390,15.402,4913.00,0.79,0.74,,,,2.600,,0.1277250,0,,4.60,,,-0.030,4.680,
3268,1,4.49876092,,,,,1330.00,1575.64,15.395,15.341,5887.00,1.03,1.05,,,,2.400,,0.1596170,0,,4.41,,,0.010,3.800,
3269,1,41.43962808,,,,,907.00,2468.46,15.400,15.362,5327.00,0.91,0.87,,,,4.730,,0.4436170,0,,4.53,,,0.150,4.680,
3270,1,8.35390639,,,,,877.00,802.51,15.317,15.293,5352.00,0.87,0.82,,,,2.700,,0.0946330,0,,4.55,,,-0.060,3.890,
3271,1,4.12554687,,,,,1778.00,2198.40,15.506,15.482,6038.00,1.15,1.20,,,,4.830,,0.1307880,0,,4.34,,,0.140,3.160,
3272,1,15.72590000,0.117100,,,,1107.00,1165.55,16.400,16.172,5331.00,0.86,0.78,,,,2.940,,,0,,4.59,,2.6600,-0.200,1.000,
3273,1,2.81650485,,,,,980.00,965.64,15.052,15.027,5709.00,0.99,0.99,,,,13.180,,0.1043842,0,,4.44,,,0.070,4.790,
3274,1,4.28095859,,,,,1139.00,1207.94,15.356,15.358,5624.00,0.97,0.95,,,,2.690,,0.1198040,0,,4.47,,,0.080,4.470,
3275,1,38.37746230,,,,,1011.00,1065.51,15.172,15.131,5627.00,0.95,0.92,,,,2.500,,0.2312000,0,,4.50,,,-0.010,4.070,
3276,1,3.72873109,,,,,978.00,942.85,15.523,15.506,5355.00,0.88,0.84,,,,6.540,,0.1113920,0,,4.54,,,0.000,4.470,
3277,1,2.24338185,,,,,302.00,345.64,15.135,15.127,4192.00,0.60,0.57,,,,1.690,,0.0425210,0,,4.69,,,-0.270,3.310,
3278,1,2.33743801,,,,,651.00,678.42,15.334,15.336,4945.00,0.79,0.75,,,,2.440,,0.0839200,0,,4.60,,,-0.050,4.680,
3279,1,11.59822172,,,,,243.00,297.70,15.937,15.879,3701.00,0.51,0.49,,,,3.040,,0.1094000,0,,4.77,,,-0.020,4.270,
3280,1,6.57531678,,,,,1180.00,2073.78,15.312,15.297,5723.00,1.00,0.99,,,,5.380,,0.1784870,0,,4.45,,,0.060,4.570,
3281,1,7.27503724,,,,,875.00,1927.59,15.080,15.061,5520.00,0.94,0.91,,,,5.140,,0.3133580,0,,4.50,,,0.070,4.470,
3282,1,12.39358604,,,,,968.00,946.82,15.505,15.529,5403.00,0.87,0.84,,,,3.010,,0.1550920,0,,4.54,,,-0.090,4.470,
3283,3,5.39880000,,0.000000,,,144.77,144.77,9.990,9.934,5793.00,1.08,1.24,2.700,,7.65000,,,,0,-20.90,4.28,,0.7900,0.120,6.300,0.5000
3284,3,9.60510000,,0.000000,,,144.77,144.77,9.990,9.934,5793.00,1.08,1.24,0.590,,2.04000,,,,0,-20.90,4.28,,0.7900,0.120,6.300,0.5000
3285,3,634.60000000,,0.112000,,,144.77,144.77,9.990,9.934,5793.00,1.08,1.24,17.750,,244.72910,,,,0,-20.90,4.28,,0.7900,0.120,6.300,0.5000
3286,1,3.68992629,,,,,1342.00,1559.56,15.242,15.215,5890.00,1.08,1.11,,,,2.420,,0.1095250,0,,4.38,,,0.130,3.720,
3287,1,26.39435646,,,,,666.00,700.68,15.234,15.227,5021.00,0.80,0.76,,,,3.080,,0.1449370,0,,4.58,,,-0.040,5.010,
3288,1,12.61190667,,,,,951.00,2102.40,15.140,15.117,5559.00,0.92,0.89,,,,7.370,,0.2151500,0,,4.51,,,-0.050,3.980,
3289,1,2.53918318,,,,,976.00,1053.16,15.026,15.001,5703.00,0.96,0.95,,,,1.970,,0.0992900,0,,4.47,,,-0.030,4.370,
